-3363.3401856925488573	-1850.4385827968849298	-2615.7312148942096428
-3239.0376742333792208	-1879.4756006300131048	-2511.9758265457721791
-3206.0782348050543078	-1819.5761523311043675	-2578.6416940043723116
-3363.3401856925488573	-1850.4399728186706398	-2615.7324638322534156
-3520.6027815702509542	-1810.2711243546611968	-2588.9978455114874123
-3487.6420521615109465	-1750.3693316859291826	-2655.6663221668727601
-3224.3930645905556958	-1839.6727350319490597	-2594.8988684461992307
-3321.6907490637245246	-1816.2327059938215825	-2524.4106176295917976
-3511.1815013463742616	-1809.8278683657567854	-2584.1342637904344883
-3288.1036732886195750	-1847.8042693622051047	-2515.0859631419375546
-3480.0334735137371354	-1825.8148082407658421	-2583.9137101100750442
-3496.2388506495581169	-1826.8187217083950600	-2596.4686592527418725
-3246.3298494177543034	-1825.1279360667574565	-2507.2374727524957052
-3281.6951384614949347	-1788.4082470344451394	-2580.2516642393770780
-3332.9467603695584330	-1808.4017609233142139	-2623.7544092968869336
-3267.0448386576476878	-1886.2867203391895146	-2542.4504529413457021
-3221.2730119790771823	-1880.2073042768342930	-2581.8882114048014955
-3397.5671714551012883	-1757.8211293034892151	-2603.1527177809284694
-3489.0431291518539183	-1735.2424626658998932	-2627.4673840203099644
-3437.2304019332186726	-1780.9938684764661048	-2651.8275920757214408
-3504.8174799197859102	-1821.1330914721470435	-2592.6295629654391632
-3484.4157344669256418	-1812.7571737294799732	-2656.0821701141126141
-3274.0649029516298469	-1802.7617068495715102	-2597.1487028045894476
-3337.5221526903192171	-1810.3697813685164419	-2529.2742906038643014
-3319.8856581032264330	-1824.9647102871783773	-2621.3731675846406688
-3376.8658988800793850	-1815.8365868123353266	-2538.0319913442067445
-3312.0231323801708641	-1874.9219312710583836	-2579.9614316882316416
-3413.6734202917937182	-1808.9421950714299783	-2548.1995799419219111
-3328.3170184902301116	-1872.6946713421853019	-2570.3895973734825020
-3267.4349010440255370	-1848.7029860133682178	-2508.6105673258894058
-3369.4459711183940271	-1820.3770230155685113	-2536.1428235028338349
-3437.7711025579910711	-1762.7349648525705561	-2570.5403948864659469
-3402.7511213742918699	-1854.3264938231245651	-2594.2785041847987486
-3267.4056574195378744	-1856.4643249829375691	-2510.4489723671526917
-3411.4458526625676313	-1800.6563217773036740	-2547.7922679372090897
-3357.9077721225808091	-1820.9438781682827084	-2631.2160209074227168
